32,2015,4,17,CNTRL,HOU,13
32,2015,4,17,CNTRL,SFO,7
33,2015,4,17,CNTRL,HOU,9
36,2015,4,17,CNTRL,HOU,18
50,2015,4,17,CNTRL,HOU,2
56,2015,4,17,CNTRL,HOU,7
66,2015,4,17,CNTRL,HOU,4
104,2015,4,17,CNTRL,SFO,2
7,2015,3,17,CNTRL,HOU,5
7,2015,3,17,CNTRL,HOU,198
7,2015,3,17,CNTRL,SFO,26
8,2015,3,17,CNTRL,HOU,49
8,2015,3,17,CNTRL,HOU,157
8,2015,3,17,CNTRL,PRG,1
8,2015,3,17,CNTRL,SIN,1
9,2015,3,17,CNTRL,HOU,4
9,2015,3,17,CNTRL,HOU,29
9,2015,3,17,CNTRL,SFO,31
10,2015,3,17,CNTRL,HOU,20
10,2015,3,17,CNTRL,HOU,40
10,2015,3,17,CNTRL,HOU,57
11,2015,3,17,CNTRL,SFO,13
13,2015,3,17,CNTRL,HKG,1
13,2015,3,17,CNTRL,HOU,35
13,2015,3,17,CNTRL,HOU,132
14,2015,3,17,CNTRL,HOU,44
14,2015,3,17,CNTRL,HOU,66
15,2015,3,17,CNTRL,HOU,3
17,2015,3,17,CNTRL,HOU,2
17,2015,3,17,CNTRL,HOU,22
17,2015,3,17,CNTRL,HOU,33
20,2015,3,17,CNTRL,HOU,15
21,2015,3,17,CNTRL,HOU,24
22,2015,3,17,CNTRL,HOU,31
23,2015,3,17,CNTRL,HOU,26
27,2015,3,17,CNTRL,HOU,11
30,2015,3,17,CNTRL,SFO,7
32,2015,3,17,CNTRL,HOU,1
34,2015,3,17,CNTRL,SFO,4
36,2015,3,17,CNTRL,HOU,18
38,2015,3,17,CNTRL,HOU,13
39,2015,3,17,CNTRL,HOU,7
44,2015,3,17,CNTRL,HOU,9
46,2015,3,17,CNTRL,HOU,2
73,2015,3,17,CNTRL,HOU,4
109,2015,3,17,CNTRL,SFO,2
7,2015,2,17,CNTRL,HOU,2
7,2015,2,17,CNTRL,HOU,4
7,2015,2,17,CNTRL,HOU,35
7,2015,2,17,CNTRL,HOU,44
7,2015,2,17,CNTRL,HOU,49
7,2015,2,17,CNTRL,HOU,71
8,2015,2,17,CNTRL,HOU,154
9,2015,2,17,CNTRL,HOU,20
9,2015,2,17,CNTRL,HOU,24
9,2015,2,17,CNTRL,HOU,110
9,2015,2,17,CNTRL,HOU,231
10,2015,2,17,CNTRL,HOU,5
10,2015,2,17,CNTRL,HOU,121
10,2015,2,17,CNTRL,PRG,7
12,2015,2,17,CNTRL,HKG,1
12,2015,2,17,CNTRL,HOU,29
12,2015,2,17,CNTRL,HOU,33
12,2015,2,17,CNTRL,HOU,66
12,2015,2,17,CNTRL,HOU,225
13,2015,2,17,CNTRL,HOU,3
13,2015,2,17,CNTRL,HOU,31
13,2015,2,17,CNTRL,HOU,220
13,2015,2,17,CNTRL,SIN,1
16,2015,2,17,CNTRL,HOU,26
17,2015,2,17,CNTRL,HOU,22
22,2015,2,17,CNTRL,HOU,11
25,2015,2,17,CNTRL,HOU,18
26,2015,2,17,CNTRL,SFO,7
27,2015,2,17,CNTRL,HOU,15
30,2015,2,17,CNTRL,HOU,1
36,2015,2,17,CNTRL,HOU,7
39,2015,2,17,CNTRL,HOU,9
40,2015,2,17,CNTRL,HOU,2
42,2015,2,17,CNTRL,HOU,4
44,2015,2,17,CNTRL,HOU,13
50,2015,2,17,CNTRL,SFO,2
74,2015,2,17,CNTRL,SFO,4
7,2015,1,17,CNTRL,HOU,1
7,2015,1,17,CNTRL,HOU,24
7,2015,1,17,CNTRL,HOU,26
7,2015,1,17,CNTRL,HOU,31
7,2015,1,17,CNTRL,HOU,40
8,2015,1,17,CNTRL,HOU,3
8,2015,1,17,CNTRL,HOU,20
8,2015,1,17,CNTRL,HOU,121
9,2015,1,17,CNTRL,SIN,2
10,2015,1,17,CNTRL,HOU,15
10,2015,1,17,CNTRL,HOU,35
11,2015,1,17,CNTRL,HOU,2
11,2015,1,17,CNTRL,HOU,33
11,2015,1,17,CNTRL,HOU,154
14,2015,1,17,CNTRL,PRG,1
15,2015,1,17,CNTRL,HOU,110
16,2015,1,17,CNTRL,HOU,11
16,2015,1,17,CNTRL,HOU,66
18,2015,1,17,CNTRL,HOU,18
21,2015,1,17,CNTRL,HOU,22
23,2015,1,17,CNTRL,HOU,1
24,2015,1,17,CNTRL,SIN,1
26,2015,1,17,CNTRL,HOU,13
28,2015,1,17,CNTRL,SFO,7
35,2015,1,17,CNTRL,HOU,7
39,2015,1,17,CNTRL,HOU,9
40,2015,1,17,CNTRL,HOU,2
49,2015,1,17,CNTRL,HOU,4
51,2015,1,17,CNTRL,SFO,2
62,2015,1,17,CNTRL,SFO,4
7,2016,12,17,CNTRL,ELP,18
7,2016,12,17,CNTRL,ELP,31
7,2016,12,17,CNTRL,ELP,33
7,2016,12,17,CNTRL,ELP,60
7,2016,12,17,CNTRL,ELP,112
7,2016,12,17,CNTRL,ELP,117
7,2016,12,17,CNTRL,ELP,168
7,2016,12,17,CNTRL,ELP,172
7,2016,12,17,CNTRL,ELP,181
7,2016,12,17,CNTRL,ELP,190
7,2016,12,17,CNTRL,HOU,11
7,2016,12,17,CNTRL,HOU,17
7,2016,12,17,CNTRL,HOU,18
7,2016,12,17,CNTRL,HOU,20
7,2016,12,17,CNTRL,HOU,26
7,2016,12,17,CNTRL,HOU,29
7,2016,12,17,CNTRL,HOU,30
8,2016,12,17,CNTRL,ELP,82
8,2016,12,17,CNTRL,ELP,84
8,2016,12,17,CNTRL,ELP,123
8,2016,12,17,CNTRL,ELP,187
8,2016,12,17,CNTRL,ELP,196
8,2016,12,17,CNTRL,ELP,201
8,2016,12,17,CNTRL,ELP,209
8,2016,12,17,CNTRL,HOU,23
8,2016,12,17,CNTRL,HOU,25
9,2016,12,17,CNTRL,ELP,71
9,2016,12,17,CNTRL,HOU,13
9,2016,12,17,CNTRL,HOU,15
9,2016,12,17,CNTRL,SFO,9
9,2016,12,17,CNTRL,SFO,15
10,2016,12,17,CNTRL,ELP,57
10,2016,12,17,CNTRL,ELP,62
10,2016,12,17,CNTRL,ELP,66
10,2016,12,17,CNTRL,ELP,73
10,2016,12,17,CNTRL,ELP,185
11,2016,12,17,CNTRL,SFO,4
11,2016,12,17,CNTRL,SIN,1
12,2016,12,17,CNTRL,ELP,77
12,2016,12,17,CNTRL,HOU,12
13,2016,12,17,CNTRL,ELP,79
14,2016,12,17,CNTRL,SFO,7
17,2016,12,17,CNTRL,ELP,4
17,2016,12,17,CNTRL,HOU,10
18,2016,12,17,CNTRL,HOU,8
20,2016,12,17,CNTRL,ELP,13
21,2016,12,17,CNTRL,HOU,6
22,2016,12,17,CNTRL,ELP,2
27,2016,12,17,CNTRL,HOU,7
39,2016,12,17,CNTRL,ELP,7
40,2016,12,17,CNTRL,HOU,5
41,2016,12,17,CNTRL,ELP,11
42,2016,12,17,CNTRL,ELP,9
56,2016,12,17,CNTRL,HOU,3
60,2016,12,17,CNTRL,HOU,4
74,2016,12,17,CNTRL,HOU,2
162,2016,12,17,CNTRL,SFO,2
204,2016,12,17,CNTRL,HOU,1
7,2016,11,17,CNTRL,ELP,7
7,2016,11,17,CNTRL,ELP,71
7,2016,11,17,CNTRL,ELP,73
7,2016,11,17,CNTRL,ELP,77
7,2016,11,17,CNTRL,ELP,82
7,2016,11,17,CNTRL,ELP,99
7,2016,11,17,CNTRL,ELP,110
7,2016,11,17,CNTRL,ELP,176
7,2016,11,17,CNTRL,HOU,12
7,2016,11,17,CNTRL,SFO,9
8,2016,11,17,CNTRL,ELP,53
8,2016,11,17,CNTRL,ELP,95
8,2016,11,17,CNTRL,ELP,163
8,2016,11,17,CNTRL,ELP,165
8,2016,11,17,CNTRL,ELP,192
8,2016,11,17,CNTRL,ELP,225
9,2016,11,17,CNTRL,ELP,75
9,2016,11,17,CNTRL,ELP,185
9,2016,11,17,CNTRL,ELP,205
9,2016,11,17,CNTRL,HOU,31
10,2016,11,17,CNTRL,ELP,15
10,2016,11,17,CNTRL,ELP,46
10,2016,11,17,CNTRL,ELP,84
10,2016,11,17,CNTRL,ELP,196
10,2016,11,17,CNTRL,ELP,247
10,2016,11,17,CNTRL,SFO,4
11,2016,11,17,CNTRL,ELP,4
11,2016,11,17,CNTRL,ELP,93
11,2016,11,17,CNTRL,ELP,183
11,2016,11,17,CNTRL,HOU,8
12,2016,11,17,CNTRL,ELP,51
12,2016,11,17,CNTRL,ELP,64
12,2016,11,17,CNTRL,ELP,66
12,2016,11,17,CNTRL,ELP,86
13,2016,11,17,CNTRL,ELP,57
15,2016,11,17,CNTRL,ELP,55
17,2016,11,17,CNTRL,ELP,60
18,2016,11,17,CNTRL,HOU,6
18,2016,11,17,CNTRL,HOU,7
26,2016,11,17,CNTRL,HOU,5
32,2016,11,17,CNTRL,ELP,2
40,2016,11,17,CNTRL,HOU,4
51,2016,11,17,CNTRL,HOU,2
52,2016,11,17,CNTRL,HOU,3
128,2016,11,17,CNTRL,HOU,1
128,2016,11,17,CNTRL,SFO,2
7,2016,10,17,CNTRL,BUD,2
7,2016,10,17,CNTRL,ELP,4
7,2016,10,17,CNTRL,ELP,11
7,2016,10,17,CNTRL,ELP,44
7,2016,10,17,CNTRL,ELP,62
7,2016,10,17,CNTRL,ELP,119
7,2016,10,17,CNTRL,ELP,126
7,2016,10,17,CNTRL,ELP,170
7,2016,10,17,CNTRL,ELP,176
7,2016,10,17,CNTRL,ELP,223
7,2016,10,17,CNTRL,ELP,229
7,2016,10,17,CNTRL,HOU,18
7,2016,10,17,CNTRL,SFO,9
8,2016,10,17,CNTRL,ELP,9
8,2016,10,17,CNTRL,ELP,68
8,2016,10,17,CNTRL,ELP,75
8,2016,10,17,CNTRL,ELP,88
8,2016,10,17,CNTRL,ELP,141
8,2016,10,17,CNTRL,ELP,198
8,2016,10,17,CNTRL,ELP,225
8,2016,10,17,CNTRL,HOU,13
8,2016,10,17,CNTRL,HOU,27
8,2016,10,17,CNTRL,SIN,2
9,2016,10,17,CNTRL,ELP,71
9,2016,10,17,CNTRL,ELP,115
9,2016,10,17,CNTRL,ELP,139
9,2016,10,17,CNTRL,ELP,165
9,2016,10,17,CNTRL,ELP,183
9,2016,10,17,CNTRL,HOU,24
10,2016,10,17,CNTRL,ELP,187
10,2016,10,17,CNTRL,HOU,9
10,2016,10,17,CNTRL,HOU,10
11,2016,10,17,CNTRL,ELP,64
11,2016,10,17,CNTRL,HOU,30
11,2016,10,17,CNTRL,SFO,4
12,2016,10,17,CNTRL,SFO,7
12,2016,10,17,CNTRL,SIN,1
14,2016,10,17,CNTRL,ELP,55
14,2016,10,17,CNTRL,ELP,57
14,2016,10,17,CNTRL,HOU,7
15,2016,10,17,CNTRL,ELP,46
15,2016,10,17,CNTRL,ELP,73
15,2016,10,17,CNTRL,HOU,8
17,2016,10,17,CNTRL,ELP,49
17,2016,10,17,CNTRL,ELP,60
17,2016,10,17,CNTRL,HOU,6
21,2016,10,17,CNTRL,ELP,2
22,2016,10,17,CNTRL,ELP,51
23,2016,10,17,CNTRL,ELP,53
39,2016,10,17,CNTRL,HOU,5
42,2016,10,17,CNTRL,HOU,4
67,2016,10,17,CNTRL,HOU,2
81,2016,10,17,CNTRL,HOU,3
157,2016,10,17,CNTRL,SFO,2
183,2016,10,17,CNTRL,HOU,1
7,2016,9,17,CNTRL,ELP,62
7,2016,9,17,CNTRL,ELP,75
7,2016,9,17,CNTRL,ELP,88
7,2016,9,17,CNTRL,ELP,123
7,2016,9,17,CNTRL,ELP,150
7,2016,9,17,CNTRL,ELP,198
7,2016,9,17,CNTRL,HOU,25
7,2016,9,17,CNTRL,SFO,9
8,2016,9,17,CNTRL,ELP,9
8,2016,9,17,CNTRL,ELP,51
8,2016,9,17,CNTRL,ELP,53
8,2016,9,17,CNTRL,ELP,64
8,2016,9,17,CNTRL,ELP,71
8,2016,9,17,CNTRL,ELP,137
8,2016,9,17,CNTRL,ELP,179
8,2016,9,17,CNTRL,ELP,234
8,2016,9,17,CNTRL,HOU,14
8,2016,9,17,CNTRL,HOU,15
8,2016,9,17,CNTRL,HOU,18
9,2016,9,17,CNTRL,ELP,60
9,2016,9,17,CNTRL,ELP,236
9,2016,9,17,CNTRL,ELP,240
9,2016,9,17,CNTRL,HOU,11
9,2016,9,17,CNTRL,SFO,7
10,2016,9,17,CNTRL,ELP,73
10,2016,9,17,CNTRL,ELP,79
10,2016,9,17,CNTRL,HOU,8
10,2016,9,17,CNTRL,HOU,10
11,2016,9,17,CNTRL,ELP,68
11,2016,9,17,CNTRL,HOU,13
12,2016,9,17,CNTRL,ELP,55
12,2016,9,17,CNTRL,SFO,4
14,2016,9,17,CNTRL,ELP,49
15,2016,9,17,CNTRL,ELP,57
16,2016,9,17,CNTRL,HOU,7
19,2016,9,17,CNTRL,ELP,4
22,2016,9,17,CNTRL,ELP,2
22,2016,9,17,CNTRL,HOU,6
28,2016,9,17,CNTRL,HOU,5
32,2016,9,17,CNTRL,HOU,4
53,2016,9,17,CNTRL,HOU,3
55,2016,9,17,CNTRL,HOU,2
112,2016,9,17,CNTRL,SFO,2
134,2016,9,17,CNTRL,HOU,1
7,2016,8,17,CNTRL,BUD,14
7,2016,8,17,CNTRL,ELP,46
7,2016,8,17,CNTRL,ELP,121
7,2016,8,17,CNTRL,ELP,179
7,2016,8,17,CNTRL,ELP,185
7,2016,8,17,CNTRL,ELP,187
7,2016,8,17,CNTRL,ELP,196
7,2016,8,17,CNTRL,ELP,218
7,2016,8,17,CNTRL,ELP,267
7,2016,8,17,CNTRL,HOU,16
8,2016,8,17,CNTRL,ELP,71
8,2016,8,17,CNTRL,ELP,75
8,2016,8,17,CNTRL,ELP,115
8,2016,8,17,CNTRL,ELP,117
8,2016,8,17,CNTRL,ELP,128
8,2016,8,17,CNTRL,ELP,174
8,2016,8,17,CNTRL,HOU,9
8,2016,8,17,CNTRL,HOU,11
8,2016,8,17,CNTRL,SFO,4
9,2016,8,17,CNTRL,ELP,53
9,2016,8,17,CNTRL,ELP,79
9,2016,8,17,CNTRL,ELP,236
9,2016,8,17,CNTRL,HOU,8
9,2016,8,17,CNTRL,HOU,26
9,2016,8,17,CNTRL,SIN,2
10,2016,8,17,CNTRL,ELP,51
10,2016,8,17,CNTRL,ELP,64
10,2016,8,17,CNTRL,ELP,205
10,2016,8,17,CNTRL,SFO,7
11,2016,8,17,CNTRL,ELP,181
11,2016,8,17,CNTRL,HOU,10
11,2016,8,17,CNTRL,HOU,15
11,2016,8,17,CNTRL,HOU,17
12,2016,8,17,CNTRL,ELP,68
12,2016,8,17,CNTRL,SIN,1
13,2016,8,17,CNTRL,HOU,7
14,2016,8,17,CNTRL,ELP,7
14,2016,8,17,CNTRL,ELP,66
15,2016,8,17,CNTRL,ELP,55
16,2016,8,17,CNTRL,HOU,27
18,2016,8,17,CNTRL,ELP,60
18,2016,8,17,CNTRL,ELP,62
19,2016,8,17,CNTRL,ELP,57
20,2016,8,17,CNTRL,ELP,2
21,2016,8,17,CNTRL,HOU,6
36,2016,8,17,CNTRL,HOU,5
43,2016,8,17,CNTRL,HOU,4
51,2016,8,17,CNTRL,HOU,3
65,2016,8,17,CNTRL,HOU,2
99,2016,8,17,CNTRL,SFO,2
180,2016,8,17,CNTRL,HOU,1
7,2016,7,17,CNTRL,ELP,18
7,2016,7,17,CNTRL,ELP,46
7,2016,7,17,CNTRL,ELP,77
7,2016,7,17,CNTRL,ELP,119
7,2016,7,17,CNTRL,ELP,126
7,2016,7,17,CNTRL,ELP,172
7,2016,7,17,CNTRL,ELP,207
7,2016,7,17,CNTRL,ELP,214
7,2016,7,17,CNTRL,ELP,227
7,2016,7,17,CNTRL,ELP,231
7,2016,7,17,CNTRL,ELP,236
7,2016,7,17,CNTRL,HOU,4
7,2016,7,17,CNTRL,HOU,24
8,2016,7,17,CNTRL,BUD,21
8,2016,7,17,CNTRL,ELP,71
8,2016,7,17,CNTRL,ELP,179
8,2016,7,17,CNTRL,ELP,196
8,2016,7,17,CNTRL,ELP,198
8,2016,7,17,CNTRL,ELP,201
8,2016,7,17,CNTRL,ELP,225
8,2016,7,17,CNTRL,HOU,18
9,2016,7,17,CNTRL,ELP,49
9,2016,7,17,CNTRL,ELP,57
9,2016,7,17,CNTRL,ELP,64
9,2016,7,17,CNTRL,ELP,203
9,2016,7,17,CNTRL,HOU,10
9,2016,7,17,CNTRL,HOU,11
9,2016,7,17,CNTRL,HOU,20
10,2016,7,17,CNTRL,ELP,4
10,2016,7,17,CNTRL,HOU,14
11,2016,7,17,CNTRL,HOU,8
11,2016,7,17,CNTRL,HOU,13
11,2016,7,17,CNTRL,HOU,27
11,2016,7,17,CNTRL,SFO,7
12,2016,7,17,CNTRL,ELP,7
13,2016,7,17,CNTRL,ELP,66
13,2016,7,17,CNTRL,ELP,73
13,2016,7,17,CNTRL,HOU,9
14,2016,7,17,CNTRL,ELP,75
15,2016,7,17,CNTRL,HOU,15
18,2016,7,17,CNTRL,ELP,2
18,2016,7,17,CNTRL,ELP,51
18,2016,7,17,CNTRL,ELP,53
19,2016,7,17,CNTRL,ELP,60
20,2016,7,17,CNTRL,ELP,62
20,2016,7,17,CNTRL,HOU,6
21,2016,7,17,CNTRL,HOU,7
23,2016,7,17,CNTRL,ELP,55
42,2016,7,17,CNTRL,HOU,5
51,2016,7,17,CNTRL,HOU,4
61,2016,7,17,CNTRL,HOU,3
70,2016,7,17,CNTRL,HOU,2
121,2016,7,17,CNTRL,SFO,2
165,2016,7,17,CNTRL,HOU,1
7,2016,6,17,CNTRL,ELP,11
7,2016,6,17,CNTRL,ELP,112
7,2016,6,17,CNTRL,ELP,121
7,2016,6,17,CNTRL,ELP,150
7,2016,6,17,CNTRL,ELP,196
8,2016,6,17,CNTRL,ELP,46
8,2016,6,17,CNTRL,ELP,68
8,2016,6,17,CNTRL,ELP,170
8,2016,6,17,CNTRL,ELP,198
8,2016,6,17,CNTRL,ELP,205
8,2016,6,17,CNTRL,ELP,227
8,2016,6,17,CNTRL,SFO,4
9,2016,6,17,CNTRL,ELP,49
9,2016,6,17,CNTRL,ELP,57
9,2016,6,17,CNTRL,ELP,64
9,2016,6,17,CNTRL,ELP,126
9,2016,6,17,CNTRL,ELP,143
9,2016,6,17,CNTRL,ELP,176
9,2016,6,17,CNTRL,HOU,27
9,2016,6,17,CNTRL,SFO,7
9,2016,6,17,CNTRL,SFO,9
11,2016,6,17,CNTRL,HOU,13
11,2016,6,17,CNTRL,HOU,26
12,2016,6,17,CNTRL,ELP,51
12,2016,6,17,CNTRL,ELP,53
12,2016,6,17,CNTRL,ELP,73
12,2016,6,17,CNTRL,HOU,8
12,2016,6,17,CNTRL,HOU,9
14,2016,6,17,CNTRL,ELP,7
14,2016,6,17,CNTRL,ELP,77
14,2016,6,17,CNTRL,HOU,10
15,2016,6,17,CNTRL,ELP,60
16,2016,6,17,CNTRL,ELP,62
17,2016,6,17,CNTRL,ELP,55
19,2016,6,17,CNTRL,HOU,6
21,2016,6,17,CNTRL,ELP,2
22,2016,6,17,CNTRL,HOU,7
25,2016,6,17,CNTRL,HOU,5
41,2016,6,17,CNTRL,HOU,3
49,2016,6,17,CNTRL,HOU,4
63,2016,6,17,CNTRL,HOU,2
111,2016,6,17,CNTRL,SFO,2
154,2016,6,17,CNTRL,HOU,1
7,2016,5,17,CNTRL,ELP,11
7,2016,5,17,CNTRL,ELP,68
7,2016,5,17,CNTRL,ELP,117
7,2016,5,17,CNTRL,ELP,267
7,2016,5,17,CNTRL,HOU,28
7,2016,5,17,CNTRL,SIN,1
8,2016,5,17,CNTRL,ELP,75
8,2016,5,17,CNTRL,ELP,132
8,2016,5,17,CNTRL,ELP,146
8,2016,5,17,CNTRL,ELP,172
8,2016,5,17,CNTRL,ELP,174
8,2016,5,17,CNTRL,ELP,183
8,2016,5,17,CNTRL,ELP,196
8,2016,5,17,CNTRL,ELP,198
8,2016,5,17,CNTRL,ELP,220
8,2016,5,17,CNTRL,HOU,13
8,2016,5,17,CNTRL,HOU,18
8,2016,5,17,CNTRL,SFO,7
8,2016,5,17,CNTRL,SFO,9
9,2016,5,17,CNTRL,ELP,79
9,2016,5,17,CNTRL,ELP,123
9,2016,5,17,CNTRL,ELP,187
9,2016,5,17,CNTRL,SIN,2
10,2016,5,17,CNTRL,ELP,121
10,2016,5,17,CNTRL,HOU,16
11,2016,5,17,CNTRL,ELP,77
11,2016,5,17,CNTRL,ELP,207
11,2016,5,17,CNTRL,ELP,234
11,2016,5,17,CNTRL,HOU,9
11,2016,5,17,CNTRL,HOU,20
11,2016,5,17,CNTRL,HOU,26
12,2016,5,17,CNTRL,ELP,66
13,2016,5,17,CNTRL,ELP,9
13,2016,5,17,CNTRL,SFO,4
14,2016,5,17,CNTRL,HOU,10
14,2016,5,17,CNTRL,HOU,25
17,2016,5,17,CNTRL,ELP,49
17,2016,5,17,CNTRL,ELP,51
17,2016,5,17,CNTRL,ELP,62
17,2016,5,17,CNTRL,ELP,64
18,2016,5,17,CNTRL,ELP,4
18,2016,5,17,CNTRL,HOU,11
19,2016,5,17,CNTRL,ELP,60
23,2016,5,17,CNTRL,HOU,8
24,2016,5,17,CNTRL,ELP,7
24,2016,5,17,CNTRL,ELP,57
25,2016,5,17,CNTRL,ELP,53
26,2016,5,17,CNTRL,HOU,6
30,2016,5,17,CNTRL,ELP,55
40,2016,5,17,CNTRL,HOU,7
41,2016,5,17,CNTRL,HOU,5
44,2016,5,17,CNTRL,HOU,4
45,2016,5,17,CNTRL,ELP,2
64,2016,5,17,CNTRL,HOU,2
78,2016,5,17,CNTRL,HOU,3
169,2016,5,17,CNTRL,SFO,2
210,2016,5,17,CNTRL,HOU,1
7,2016,4,17,CNTRL,SFO,31
8,2016,4,17,CNTRL,HOU,15
8,2016,4,17,CNTRL,HOU,25
8,2016,4,17,CNTRL,SIN,1
9,2016,4,17,CNTRL,HOU,11
9,2016,4,17,CNTRL,HOU,14
9,2016,4,17,CNTRL,SFO,4
9,2016,4,17,CNTRL,SFO,9
10,2016,4,17,CNTRL,HOU,26
11,2016,4,17,CNTRL,HOU,24
11,2016,4,17,CNTRL,HOU,27
14,2016,4,17,CNTRL,HOU,10
15,2016,4,17,CNTRL,HOU,9
16,2016,4,17,CNTRL,HOU,12
16,2016,4,17,CNTRL,HOU,13
18,2016,4,17,CNTRL,SFO,7
20,2016,4,17,CNTRL,HOU,7
36,2016,4,17,CNTRL,HOU,6
40,2016,4,17,CNTRL,HOU,4
57,2016,4,17,CNTRL,HOU,5
59,2016,4,17,CNTRL,HOU,2
75,2016,4,17,CNTRL,HOU,3
133,2016,4,17,CNTRL,SFO,2
226,2016,4,17,CNTRL,HOU,1
7,2016,3,17,CNTRL,HOU,31
7,2016,3,17,CNTRL,HOU,32
8,2016,3,17,CNTRL,ELP,324
8,2016,3,17,CNTRL,HOU,14
8,2016,3,17,CNTRL,HOU,27
9,2016,3,17,CNTRL,ELP,289
9,2016,3,17,CNTRL,HOU,9
9,2016,3,17,CNTRL,HOU,15
9,2016,3,17,CNTRL,SFO,9
10,2016,3,17,CNTRL,HOU,13
11,2016,3,17,CNTRL,HOU,2
11,2016,3,17,CNTRL,HOU,7
12,2016,3,17,CNTRL,HOU,11
13,2016,3,17,CNTRL,HOU,9
15,2016,3,17,CNTRL,HOU,7
17,2016,3,17,CNTRL,HOU,6
19,2016,3,17,CNTRL,SIN,1
22,2016,3,17,CNTRL,SFO,4
25,2016,3,17,CNTRL,SFO,7
26,2016,3,17,CNTRL,HOU,4
35,2016,3,17,CNTRL,HOU,5
39,2016,3,17,CNTRL,HOU,4
46,2016,3,17,CNTRL,HOU,2
60,2016,3,17,CNTRL,HOU,3
134,2016,3,17,CNTRL,SFO,2
159,2016,3,17,CNTRL,HOU,1
7,2016,2,17,CNTRL,ELP,459
7,2016,2,17,CNTRL,HOU,37
7,2016,2,17,CNTRL,HOU,132
8,2016,2,17,CNTRL,SIN,1
9,2016,2,17,CNTRL,BUD,7
9,2016,2,17,CNTRL,HOU,3
9,2016,2,17,CNTRL,HOU,44
9,2016,2,17,CNTRL,SFO,13
10,2016,2,17,CNTRL,HOU,33
11,2016,2,17,CNTRL,HOU,22
11,2016,2,17,CNTRL,HOU,26
13,2016,2,17,CNTRL,SFO,11
13,2016,2,17,CNTRL,SFO,18
15,2016,2,17,CNTRL,HOU,2
15,2016,2,17,CNTRL,HOU,20
16,2016,2,17,CNTRL,HOU,24
17,2016,2,17,CNTRL,HOU,35
18,2016,2,17,CNTRL,HOU,31
22,2016,2,17,CNTRL,HOU,18
27,2016,2,17,CNTRL,HOU,15
31,2016,2,17,CNTRL,HOU,11
32,2016,2,17,CNTRL,HOU,1
34,2016,2,17,CNTRL,HOU,13
34,2016,2,17,CNTRL,SFO,4
36,2016,2,17,CNTRL,HOU,2
36,2016,2,17,CNTRL,SFO,7
37,2016,2,17,CNTRL,HOU,9
60,2016,2,17,CNTRL,HOU,7
65,2016,2,17,CNTRL,HOU,4
141,2016,2,17,CNTRL,SFO,2
7,2016,1,17,CNTRL,HOU,66
7,2016,1,17,CNTRL,HOU,75
7,2016,1,17,CNTRL,SFO,9
8,2016,1,17,CNTRL,HOU,31
8,2016,1,17,CNTRL,HOU,35
9,2016,1,17,CNTRL,HOU,1
9,2016,1,17,CNTRL,HOU,2
9,2016,1,17,CNTRL,HOU,3
9,2016,1,17,CNTRL,HOU,24
9,2016,1,17,CNTRL,HOU,49
9,2016,1,17,CNTRL,HOU,121
10,2016,1,17,CNTRL,HOU,20
12,2016,1,17,CNTRL,HOU,1
12,2016,1,17,CNTRL,HOU,15
13,2016,1,17,CNTRL,HOU,33
14,2016,1,17,CNTRL,HOU,26
17,2016,1,17,CNTRL,HOU,18
21,2016,1,17,CNTRL,HOU,22
25,2016,1,17,CNTRL,SFO,4
28,2016,1,17,CNTRL,SFO,7
31,2016,1,17,CNTRL,HOU,9
34,2016,1,17,CNTRL,HOU,7
37,2016,1,17,CNTRL,HOU,2
37,2016,1,17,CNTRL,HOU,11
43,2016,1,17,CNTRL,HOU,13
61,2016,1,17,CNTRL,HOU,4
142,2016,1,17,CNTRL,SFO,2
7,2017,12,17,CNTRL,ELP,291
7,2017,12,17,CNTRL,HOU,18
7,2017,12,17,CNTRL,SIN,34
8,2017,12,17,CNTRL,HOU,10
8,2017,12,17,CNTRL,HOU,11
8,2017,12,17,CNTRL,SIN,35
10,2017,12,17,CNTRL,HOU,12
10,2017,12,17,CNTRL,SIN,1
14,2017,12,17,CNTRL,HOU,8
14,2017,12,17,CNTRL,HOU,9
14,2017,12,17,CNTRL,SIN,37
16,2017,12,17,CNTRL,HOU,6
17,2017,12,17,CNTRL,HOU,7
21,2017,12,17,CNTRL,HOU,5
30,2017,12,17,CNTRL,SFO,2
37,2017,12,17,CNTRL,HOU,4
52,2017,12,17,CNTRL,HOU,3
61,2017,12,17,CNTRL,HOU,2
240,2017,12,17,CNTRL,HOU,1
7,2017,11,17,CNTRL,HOU,14
7,2017,11,17,CNTRL,SIN,2
7,2017,11,17,CNTRL,SIN,31
7,2017,11,17,CNTRL,SIN,32
7,2017,11,17,CNTRL,SIN,37
7,2017,11,17,CNTRL,SIN,39
7,2017,11,17,CNTRL,SIN,41
8,2017,11,17,CNTRL,HOU,11
8,2017,11,17,CNTRL,HOU,13
8,2017,11,17,CNTRL,SIN,35
8,2017,11,17,CNTRL,SIN,43
9,2017,11,17,CNTRL,HOU,15
9,2017,11,17,CNTRL,HOU,18
10,2017,11,17,CNTRL,SFO,2
11,2017,11,17,CNTRL,HOU,10
11,2017,11,17,CNTRL,HOU,25
11,2017,11,17,CNTRL,SIN,34
12,2017,11,17,CNTRL,HOU,8
21,2017,11,17,CNTRL,HOU,7
